date,commodity,index,wpi_weight,source
2024-08,groundnut_seed,180.0,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-09,groundnut_seed,176.7,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-10,groundnut_seed,175.8,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-11,groundnut_seed,177.5,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-12,groundnut_seed,175.7,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-01,groundnut_seed,174.9,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-02,groundnut_seed,170.0,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-03,groundnut_seed,172.4,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-04,groundnut_seed,172.6,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-05,groundnut_seed,167.4,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-06,groundnut_seed,170.4,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-07,groundnut_seed,170.6,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-08,groundnut_seed,164.1,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-09,groundnut_seed,165.9,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-10,groundnut_seed,166.1,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-11,groundnut_seed,167.2,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-12,groundnut_seed,184.1,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2026-01,groundnut_seed,204.0,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2026-02,groundnut_seed,217.3,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2026-03,groundnut_seed,209.3,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2026-04,groundnut_seed,204.8,0.26876,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-04,jowar,98.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-05,jowar,98.2,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-06,jowar,97.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-07,jowar,93.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-08,jowar,96.2,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-09,jowar,97.2,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-10,jowar,95.5,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-11,jowar,95.6,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-12,jowar,95.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-01,jowar,95.2,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-02,jowar,97.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-03,jowar,101.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-04,jowar,101.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-05,jowar,99.5,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-06,jowar,97.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-07,jowar,99.5,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-08,jowar,94.5,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-09,jowar,98.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-10,jowar,98.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-11,jowar,99.5,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-12,jowar,100.8,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-01,jowar,100.8,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-02,jowar,103.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-03,jowar,111.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-04,jowar,115.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-05,jowar,112.8,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-06,jowar,113.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-07,jowar,120.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-08,jowar,116.1,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-09,jowar,115.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-10,jowar,117.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-11,jowar,115.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-12,jowar,110.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-01,jowar,119.2,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-02,jowar,119.6,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-03,jowar,114.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-04,jowar,111.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-05,jowar,117.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-06,jowar,115.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-07,jowar,110.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-08,jowar,108.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-09,jowar,108.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-10,jowar,114.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-11,jowar,113.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-12,jowar,119.2,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-01,jowar,115.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-02,jowar,116.1,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-03,jowar,115.8,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-04,jowar,115.5,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-05,jowar,118.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-06,jowar,120.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-07,jowar,120.1,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-08,jowar,121.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-09,jowar,124.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-10,jowar,121.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-11,jowar,123.2,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-12,jowar,127.8,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-01,jowar,132.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-02,jowar,136.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-03,jowar,132.1,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-04,jowar,131.6,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-05,jowar,130.5,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-06,jowar,126.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-07,jowar,126.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-08,jowar,124.5,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-09,jowar,126.1,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-10,jowar,123.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-11,jowar,118.5,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2017-12,jowar,121.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-01,jowar,118.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-02,jowar,115.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-03,jowar,118.1,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-04,jowar,118.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-05,jowar,117.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-06,jowar,119.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-07,jowar,119.6,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-08,jowar,121.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-09,jowar,121.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-10,jowar,125.8,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-11,jowar,137.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2018-12,jowar,142.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-01,jowar,143.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-02,jowar,146.6,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-03,jowar,150.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-04,jowar,150.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-05,jowar,151.1,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-06,jowar,151.2,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-07,jowar,157.6,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-08,jowar,163.6,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-09,jowar,160.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-10,jowar,159.6,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-11,jowar,165.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2019-12,jowar,173.2,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-01,jowar,177.1,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-02,jowar,165.6,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-03,jowar,158.2,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-04,jowar,159.1,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-05,jowar,164.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-06,jowar,161.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-07,jowar,157.5,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-08,jowar,154.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-09,jowar,148.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-10,jowar,147.8,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-11,jowar,155.2,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2020-12,jowar,154.6,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-01,jowar,151.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-02,jowar,148.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-03,jowar,149.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-04,jowar,150.5,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-05,jowar,148.8,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-06,jowar,144.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-07,jowar,142.6,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-08,jowar,140.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-09,jowar,138.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-10,jowar,136.8,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-11,jowar,135.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2021-12,jowar,136.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-01,jowar,142.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-02,jowar,148.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-03,jowar,153.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-04,jowar,161.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-05,jowar,162.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-06,jowar,161.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-07,jowar,167.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-08,jowar,171.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-09,jowar,172.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-10,jowar,166.1,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-11,jowar,183.6,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2022-12,jowar,192.8,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-01,jowar,204.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-02,jowar,208.8,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-03,jowar,208.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-04,jowar,208.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-05,jowar,209.2,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-06,jowar,219.6,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-07,jowar,224.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-08,jowar,222.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-09,jowar,229.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-10,jowar,224.6,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-11,jowar,233.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2023-12,jowar,242.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-01,jowar,236.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-02,jowar,230.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-03,jowar,227.1,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-04,jowar,225.8,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-05,jowar,221.1,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-06,jowar,219.6,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-07,jowar,212.8,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-08,jowar,207.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-09,jowar,207.6,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-10,jowar,198.8,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-11,jowar,203.5,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2024-12,jowar,201.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-01,jowar,203.1,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-02,jowar,200.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-03,jowar,196.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-04,jowar,198.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-05,jowar,199.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-06,jowar,197.7,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-07,jowar,197.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-08,jowar,196.5,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-09,jowar,194.0,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-10,jowar,193.2,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-11,jowar,199.4,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2025-12,jowar,208.8,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2026-01,jowar,212.6,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2026-02,jowar,217.9,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2026-03,jowar,221.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2026-04,jowar,223.3,0.06764,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-04,maize,107.9,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-05,maize,105.5,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-06,maize,107.2,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-07,maize,111.3,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-08,maize,117.8,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-09,maize,117.3,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-10,maize,117.8,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-11,maize,117.9,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2012-12,maize,121.2,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-01,maize,123.4,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-02,maize,122.9,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-03,maize,121.8,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-04,maize,121.4,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-05,maize,120.6,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-06,maize,126.1,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-07,maize,127.6,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-08,maize,126.5,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-09,maize,128.9,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-10,maize,121.2,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-11,maize,122.1,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2013-12,maize,123.0,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-01,maize,120.1,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-02,maize,118.9,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-03,maize,121.0,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-04,maize,119.2,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-05,maize,118.3,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-06,maize,119.8,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-07,maize,124.6,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-08,maize,121.7,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-09,maize,117.4,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-10,maize,114.2,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-11,maize,113.0,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2014-12,maize,113.7,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-01,maize,118.6,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-02,maize,119.3,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-03,maize,122.4,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-04,maize,121.4,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-05,maize,118.9,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-06,maize,118.3,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-07,maize,119.9,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-08,maize,120.4,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-09,maize,121.9,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-10,maize,123.5,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-11,maize,126.6,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2015-12,maize,129.2,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-01,maize,133.8,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-02,maize,135.9,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-03,maize,135.8,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-04,maize,135.2,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-05,maize,135.2,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-06,maize,136.6,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-07,maize,142.2,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-08,maize,139.3,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
2016-09,maize,139.8,0.18927,"OEA eaindustry.nic.in monthly_index_202606.xls, WPI base 2011-12=100"
